model.rxnNames	ecST6512_avg	ecST6512_std	ecOKYL029_avg	ecOKYL029_std	ecJFYL07_avg	ecJFYL07_std	ecJFYL14_avg	ecJFYL14_std	ecJFYL18_avg	ecJFYL18_std
ATP phosphoribosyltransferase	0.00490044	0.00004642	0.00432411	0.00003682	0.00329026	0.00004027	0.00453500	0.00003903	0.00397838	0.00004250
ATP synthase	5.97269609	0.04290957	6.02856207	0.04135657	6.24156967	0.07090100	7.03816383	0.06348992	6.85507777	0.06545297
ATPase, cytosolic	0.00011686	0.00261204	0.00004408	0.00155908	0.00001092	0.00077230	0.00003285	0.00164225	0.00004021	0.00164197
beta-1,4 mannosyltransferase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
biotin synthase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
biotin-[acetyl-CoA-carboxylase] ligase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
C-14 sterol reductase	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
C-22 sterol desaturase (NADP)	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
C-3 sterol dehydrogenase	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
C-3 sterol dehydrogenase (4-methylzymosterol)	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
C-3 sterol keto reductase (4-methylzymosterol)	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
C-3 sterol keto reductase (zymosterol)	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
C-4 methyl sterol oxidase	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
C-4 methyl sterol oxidase	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
C-4 methyl sterol oxidase	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
C-4 sterol methyl oxidase (4,4-dimethylzymosterol)	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
C-5 sterol desaturase	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
C-8 sterol isomerase	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
C-s24 sterol reductase	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
CAAX farnesyltransferase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
carbamoyl-phosphate synthase (glutamine-hydrolysing)	0.02393709	0.00031485	0.02119948	0.00085556	0.01608372	0.00030914	0.02216228	0.00034157	0.01943978	0.00030684
carnitine O-acetyltransferase	-0.00054890	0.00343301	-0.00067383	0.00343962	0.00007134	0.00206058	0.00044810	0.00981216	-0.00116705	0.00595325
carnitine O-acetyltransferase	0.00080516	0.00310687	0.00091956	0.00276518	0.00010741	0.00120910	0.00049133	0.00281717	0.00176166	0.00532725
carnitine O-acetyltransferase	0.00025626	0.00284836	0.00024574	0.00277214	0.00017875	0.00244543	0.00093943	0.00985609	0.00059462	0.00498981
catalase	0.00008324	0.00072437	0.00012751	0.00120035	0.00012925	0.00135150	0.00019034	0.00192159	0.00015881	0.00121643
catalase	0.00110143	0.00307494	0.00077496	0.00233574	0.00076331	0.00214684	0.00087555	0.00249439	0.00125920	0.00373865
CDP-diacylglycerol synthase	0.00272011	0.00002577	0.00240021	0.00002044	0.00268485	0.00003286	0.00370055	0.00003185	0.00324635	0.00003468
CDP-diacylglycerol synthase	0.00053042	0.00328596	0.00081460	0.00338551	0.00050853	0.00329326	0.00098058	0.00779628	0.00063860	0.00394000
ceramide-1 hydroxylase (24C)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ceramide-1 hydroxylase (24C)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ceramide-1 hydroxylase (26C)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ceramide-1 hydroxylase (26C)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ceramide-1 synthase (24C)	0.00010237	0.00256510	0.00017572	0.00337292	0.00020060	0.00328765	0.00020142	0.00474531	0.00010261	0.00133519
ceramide-1 synthase (26C)	0.00012125	0.00277691	0.00020231	0.00369047	0.00011677	0.00267806	0.00022477	0.00502167	0.00003299	0.00077701
ceramide-2 synthase (24C)	0.00018115	0.00342248	0.00008288	0.00227776	0.00010616	0.00234554	0.00069456	0.00860007	0.00007870	0.00117386
ceramide-2 synthase (26C)	0.00015924	0.00324736	0.00004820	0.00172775	0.00009614	0.00239401	0.00013520	0.00390093	0.00002566	0.00068539
ceramide-3 synthase (24C)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ceramide-3 synthase (26C)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ceramide-4 synthase (24C)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ceramide-4 synthase (26C)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
chitin deacetylase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
chitin synthase	0.07897678	0.00074817	0.06968854	0.00059343	0.05302667	0.00064906	0.07308717	0.00062904	0.06411667	0.00068499
choline kinase	0.00000701	0.00013545	0.00001667	0.00020063	0.00000858	0.00011378	0.00001282	0.00016925	0.00001407	0.00015325
choline phosphate cytididyltransferase	0.00000701	0.00013545	0.00001667	0.00020063	0.00000858	0.00011378	0.00001282	0.00016925	0.00001407	0.00015325
chorismate mutase	0.01126435	0.00010671	0.00993958	0.00008464	0.00756312	0.00009257	0.01042432	0.00008972	0.00914487	0.00009770
chorismate synthase	0.01146025	0.00010857	0.01011245	0.00008611	0.00769466	0.00009418	0.01060562	0.00009128	0.00930392	0.00009940
cis-aconitate(3-) to isocitrate	0.55543745	0.00938252	0.67895253	0.01285702	0.77347862	0.01159184	0.36976238	0.01466151	0.66475608	0.01764516
cis-prenyltransferase step 01	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 02	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 03	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 04	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 05	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 06	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 07	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 08	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 09	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 10	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 11	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 12	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 13	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 14	-0.00000000	0.00000000	-0.00000000	0.00000000	0.00000000	0.00000000	-0.00000000	0.00000000	-0.00000000	0.00000000
cis-prenyltransferase step 15	-0.00000000	0.00000000	-0.00000000	0.00000000	-0.00000000	0.00000000	-0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 16	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 17	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 18	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cis-prenyltransferase step 19	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
citrate synthase	0.73535630	0.01432769	0.82950902	0.01340258	0.94320976	0.01636109	0.66213428	0.03151287	0.80988100	0.01991862
citrate synthase, peroxisomal	0.00049229	0.00276162	0.00096502	0.00353718	0.00005509	0.00104095	0.00003792	0.00092433	0.00134663	0.00499076
citrate to cis-aconitate(3-)	0.55543745	0.00938252	0.67895253	0.01285702	0.77347862	0.01159184	0.46482384	0.01508745	0.66475608	0.01764516
citrate to cis-aconitate(3-), cytoplasmic	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
coproporphyrinogen oxidase (O2 required)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
CTP synthase (glutamine)	0.00010184	0.00112143	0.00006926	0.00091335	0.00004137	0.00073909	0.00009444	0.00119345	0.00007880	0.00105524
CTP synthase (NH3)	0.00613732	0.00132474	0.00543014	0.00117944	0.00417053	0.00119362	0.00570828	0.00199157	0.00506247	0.00181643
cystathionine b-lyase	0.00009437	0.00159490	0.00005249	0.00110815	0.00008829	0.00163430	0.00008269	0.00085890	0.00004467	0.00111930
cystathionine beta-synthase	0.00039867	0.00150442	0.00031496	0.00104067	0.00029337	0.00162448	0.00034405	0.00079984	0.00029171	0.00109942
cystathionine g-lyase	0.00045502	0.00100425	0.00036795	0.00077875	0.00030824	0.00068456	0.00039323	0.00085610	0.00036662	0.00081284
cystathionine gamma-synthase	0.00015072	0.00110984	0.00010548	0.00085424	0.00010317	0.00074867	0.00013187	0.00105606	0.00011958	0.00087400
cysteine synthase	0.00002603	0.00028626	0.00002901	0.00026509	0.00001672	0.00019693	0.00004433	0.00035823	0.00002114	0.00022905
cysteinyl-tRNA synthetase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cytidine deaminase	0.00006105	0.00105311	0.00004919	0.00091845	0.00008154	0.00117550	0.00003016	0.00090686	0.00011646	0.00152989
cytidine kinase (GTP)	0.00011135	0.00299163	0.00013767	0.00351898	0.00000114	0.00003592	0.00000169	0.00005984	0.00000090	0.00003656
cytochrome P450 lanosterol 14-alpha-demethylase (NADP)	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
cytosine deaminase	0.00002996	0.00074012	0.00003070	0.00073783	0.00001088	0.00042354	0.00009305	0.00183539	0.00005299	0.00107647
D-arabinono-1,4-lactone oxidase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
D-arabinose 1-dehydrogenase (NAD)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
D-arabinose 1-dehydrogenase (NADP)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
D-fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
D-sorbitol dehydrogenase (D-fructose producing)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
dCMP deaminase	-0.00001593	0.00023663	-0.00002267	0.00021713	-0.00003096	0.00023331	-0.00003297	0.00030946	-0.00004120	0.00026421
dCTP deaminase	0.00000880	0.00012837	0.00001055	0.00014435	0.00001751	0.00022306	0.00001556	0.00023106	0.00001551	0.00019225
deoxycytidine deaminase	0.00000291	0.00006557	0.00000283	0.00005803	0.00000211	0.00005266	0.00000338	0.00007958	0.00000275	0.00007025
deoxyguanylate kinase (dGMP:ATP)	0.00015904	0.00500282	0.00026960	0.00567129	0.00006475	0.00374011	0.00045861	0.01062145	0.00012149	0.00487333
deoxyhypusine synthase, cytosolic/mitochondrial	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
deoxyribokinase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
deoxyuridine phosphorylase	-0.00004133	0.00025890	-0.00003706	0.00022843	-0.00002731	0.00018024	-0.00003081	0.00022729	-0.00003258	0.00021437
dephospho-CoA kinase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
dethiobiotin synthase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
dihydroceramidase	-0.00010237	0.00256510	-0.00017572	0.00337292	-0.00020060	0.00328765	-0.00020142	0.00474531	-0.00010261	0.00133519
dihydroceramidase	-0.00012125	0.00277691	-0.00020231	0.00369047	-0.00011677	0.00267806	-0.00022477	0.00502167	-0.00003299	0.00077701
dihydroceramidase	0.00054116	0.00922142	0.00037539	0.00787299	0.00045966	0.00865935	0.00116810	0.01388678	0.00052638	0.01007627
dihydroceramidase	0.00049970	0.00910290	0.00027869	0.00683138	0.00041809	0.00839049	0.00082909	0.01414194	0.00025556	0.00695131
dihydrofolate reductase	0.00094160	0.00000892	0.00083086	0.00000708	0.00063221	0.00000774	0.00087138	0.00000750	0.00076443	0.00000817
dihydrofolate reductase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
dihydrofolate synthase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
dihydroneopterin aldolase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
dihydroneopterin monophosphate dephosphorylase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
dihydroorotase	-0.01249298	0.00011835	-0.01102372	0.00009387	-0.00838805	0.00010267	-0.01156133	0.00009951	-0.01014233	0.00010836
dihydropteroate synthase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
dihydropteroate synthase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)	0.03419692	0.00096025	0.02960881	0.00050848	0.02290282	0.00199052	0.03156134	0.00290074	0.02794974	0.00086501
dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)	0.00823692	0.00007803	0.00726820	0.00006189	0.00553044	0.00006769	0.00762266	0.00006561	0.00668708	0.00007144
dihydroxyacetone kinase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
dimethylallyltranstransferase	0.00392556	0.00003719	0.00346388	0.00002950	0.00387464	0.00004743	0.00534045	0.00004596	0.00468498	0.00005005
diphosphoglyceromutase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
diphosphoinositol-1,3,4,6-tetrakisphosphate diphosphohydrolase	0.00000646	0.00009947	0.00000650	0.00011143	0.00001030	0.00014849	0.00000864	0.00014362	0.00000448	0.00008439
diphosphoinositol-1,3,4,6-tetrakisphosphate synthase	0.00000001	0.00000017	0.00000001	0.00000024	0.00000050	0.00001248	0.00000137	0.00002464	0.00000001	0.00000021
diphthine synthase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
dolichol kinase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
dolichyl-phosphate D-mannosyltransferase	0.02145040	0.00020321	0.01892768	0.00016118	0.01440225	0.00017629	0.01985076	0.00017085	0.01741434	0.00018605
dolichyl-phosphate-mannose--protein mannosyltransferase	0.02145040	0.00020321	0.01892768	0.00016118	0.01440225	0.00017629	0.01985076	0.00017085	0.01741434	0.00018605
dTMP kinase	0.00000077	0.00002296	0.00000043	0.00001738	0.00000078	0.00002266	0.00000143	0.00003596	0.00000032	0.00001613
dUTP diphosphatase	0.00044386	0.00094860	0.00042387	0.00095175	0.00006860	0.00062600	0.00082942	0.00091338	0.00045322	0.00107932
enolase	1.25473399	0.01844522	1.42162370	0.00896999	1.50913364	0.01608339	1.12221676	0.01055334	1.36908999	0.02996171
ethanolamine kinase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
exo-1,3-beta-glucan glucohydrase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
farnesyltranstransferase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
fatty acid oxidation (C18:2)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
fatty-acid--CoA ligase (decanoate)	0.00001432	0.00023184	0.00000554	0.00013071	0.00001085	0.00019234	0.00000841	0.00021068	0.00002096	0.00025829
fatty-acid--CoA ligase (dodecanoate)	0.00000148	0.00007423	0.00000489	0.00012283	0.00000000	0.00000000	0.00000218	0.00010920	0.00000271	0.00009571
fatty-acid--CoA ligase (hexadecanoate)	0.00000161	0.00007251	0.00000195	0.00007430	0.00000132	0.00006606	0.00000311	0.00012677	0.00000448	0.00011974
fatty-acid--CoA ligase (octanoate)	0.00000528	0.00014093	0.00000316	0.00009980	0.00001103	0.00019324	0.00000542	0.00017119	0.00001101	0.00018940
fatty-acid--CoA ligase (tetradecanoate)	0.00000085	0.00005032	0.00000059	0.00004149	0.00000487	0.00012317	0.00000484	0.00015328	0.00001009	0.00017092
ferrochelatase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ferrocytochrome-c:hydrogen-peroxide oxidoreductase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ferrocytochrome-c:oxygen oxidoreductase	2.07080289	0.01574071	2.10554913	0.01374892	2.21925123	0.02062798	2.33996766	0.02495304	2.36620870	0.02605819
ferrocytochrome-c:oxygen oxidoreductase	4.14160579	0.03148143	4.21109826	0.02749784	4.43850246	0.04125596	4.67993532	0.04990608	4.73241740	0.05211638
FMN adenylyltransferase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
formaldehyde dehydrogenase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
formate dehydrogenase	0.00044852	0.00269992	0.00009949	0.00065897	0.00026898	0.00174453	0.00016985	0.00109886	0.00150421	0.00107829
formate-tetrahydrofolate ligase	0.00005158	0.00064558	0.00001578	0.00028175	0.00009719	0.00091221	0.00002684	0.00041615	0.00000414	0.00011648
formate-tetrahydrofolate ligase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
fructose-2,6-bisphosphate 2-phosphatase	0.00003601	0.00059920	0.00001474	0.00034716	0.00001908	0.00034780	0.00002472	0.00048428	0.00001443	0.00033982
fructose-bisphosphatase	0.00000957	0.00030244	0.00008739	0.00206103	0.00000585	0.00023865	0.00004619	0.00076858	0.00007543	0.00160752
