YALI0;YALI1
YALI0A16170g;YALI1_A16095g
YALI0A16214g;YALI1_A16121g
;YALI1_A16136g
;YALI1_A16145g
;YALI1_A16178g
YALI0A16291g;YALI1_A16215g
;YALI1_A16230g
YALI0A16313g;YALI1_A16264g
YALI0A16335r;YALI1_A16274r
YALI0A16379g;YALI1_A16292g
;YALI1_A16303g
;YALI1_A16314g
YALI0A16401g;YALI1_A16335g
YALI0A16423g;YALI1_A16392g
YALI0A16445g;YALI1_A16422g
YALI0A16467g;YALI1_A16461g
YALI0A16489g;YALI1_A16466g
YALI0A16511g;YALI1_A16485g
;YALI1_A16496g
YALI0A16566g;YALI1_A16501g
YALI0A16588g;YALI1_A16509g
YALI0A16599r;YALI1_A16583r
;YALI1_A16593g
YALI0A16610g;YALI1_A16618g
YALI0A16632r;YALI1_A16628r
YALI0A16676r;YALI1_A16633r
YALI0A16698g;YALI1_A16642g
YALI0A16720g;YALI1_A16681g
;YALI1_A16698g
YALI0A16753g;YALI1_A16712g
YALI0A16775g;YALI1_A16745g
YALI0A16797g;YALI1_A16770g
YALI0A16819g;YALI1_A16787g
;YALI1_A16808g
;YALI1_A16809g
;YALI1_A16826g
;YALI1_A16832g
;YALI1_A16843g
;YALI1_A16863g
YALI0A16841g;YALI1_A16891g
;YALI1_A16918g
;YALI1_A16938g
;YALI1_A16944g
;YALI1_A16950g
;YALI1_A16952g
YALI0A16863g;YALI1_A16988g
;YALI1_A16991g
YALI0A16868g;YALI1_A16999g
YALI0A16907r;YALI1_A17008r
YALI0A16951r;YALI1_A17035r
YALI0A16973r;YALI1_A17037r
YALI0A17020g;YALI1_A17085g
;YALI1_A17103g
YALI0A17039g;YALI1_A17118g
YALI0A17061g;YALI1_A17123g
YALI0A17083r;YALI1_A17126r
YALI0A17127g;YALI1_A17177g
YALI0A17149g;YALI1_A17234g
;YALI1_A17239g
YALI0A17171g;YALI1_A17289g
;YALI1_A17320g
YALI0A17193g;YALI1_A17328g
YALI0A17215g;YALI1_A17348g
YALI0A17237g;YALI1_A17383g
YALI0A17259g;YALI1_A17401g
YALI0A17281g;YALI1_A17419g
YALI0A17292g;YALI1_A17433g
YALI0A17314g;YALI1_A17450g
YALI0A17336g;YALI1_A17470g
YALI0A17358g;YALI1_A17486g
YALI0A17380g;YALI1_A17511g
YALI0A17402r;YALI1_A17512r
YALI0A17424g;YALI1_A17515g
YALI0A17446g;YALI1_A17546g
;YALI1_A17551g
YALI0A17468g;YALI1_A17570g
YALI0A17490g;YALI1_A17583g
YALI0A17512g;YALI1_A17622g
YALI0A17534g;YALI1_A17640g
YALI0A17556g;YALI1_A17651g
YALI0A17578g;YALI1_A17671g
YALI0A17600g;YALI1_A17720g
;YALI1_A17724g
YALI0A17622r;YALI1_A17732r
YALI0A17666g;YALI1_A17749g
YALI0A17688r;YALI1_A17766r
YALI0A17710r;YALI1_A17781r
YALI0A17754r;YALI1_A17788r
YALI0A17776g;YALI1_A17824g
;YALI1_A17876t
YALI0A17809g;YALI1_A17927g
YALI0A17831g;YALI1_A17957g
;YALI1_A17983g
YALI0A17853g;YALI1_A18010g
YALI0A17853g;YALI1_A18036g
YALI0A17875g;YALI1_A18062g
YALI0A17897g;YALI1_A18076g
YALI0A17919g;YALI1_A18133g
;YALI1_A18156g
YALI0A17941g;YALI1_A18166g
YALI0A17946g;YALI1_A18188g
;YALI1_A18196g
;YALI1_A18204g
;YALI1_A18225r
YALI0A17963g;YALI1_A18219g
YALI0A17985g;YALI1_A18273g
YALI0A18007g;YALI1_A18286g
YALI0A18029g;YALI1_A18315g
YALI0A18062g;YALI1_A18344g
;YALI1_A18374r
;YALI1_A18375r
YALI0A18073r;YALI1_A18377r
YALI0A18084r;YALI1_A18378r
YALI0A18139g;YALI1_A18414g
;YALI1_A18426g
YALI0A18161g;YALI1_A18439g
;YALI1_A18443g
;YALI1_A18451g
;YALI1_A18463g
;YALI1_A18466g
;YALI1_A18470g
;YALI1_A18489g
YALI0A18183g;YALI1_A18514g
YALI0A18205g;YALI1_A18557g
;YALI1_A18590g
;YALI1_A18605g
YALI0A18227g;YALI1_A18622g
YALI0A18249g;YALI1_A18660g
;YALI1_A18671g
;YALI1_A18675g
;YALI1_A18692g
;YALI1_A18719g
;YALI1_A18728g
;YALI1_A18732g
YALI0A18271g;YALI1_A18752g
YALI0A18293g;YALI1_A18805g
YALI0A18315g;YALI1_A18817g
YALI0A18337g;YALI1_A18847g
YALI0A18359g;YALI1_A18897g
YALI0A18381g;YALI1_A18915g
;YALI1_A19010g
YALI0A18403g;YALI1_A19025g
YALI0A18425g;YALI1_A19070g
;YALI1_A19089g
;YALI1_A19096g
;YALI1_A19123g
YALI0A18447g;YALI1_A19152g
;YALI1_A19195g
YALI0A18469g;YALI1_A19214g
YALI0A18469g;YALI1_A19220g
;YALI1_A19249g
YALI0A18524g;YALI1_A19398g
YALI0A18546g;YALI1_A19419g
YALI0A18568g;YALI1_A19428g
;YALI1_A19441g
YALI0A18590g;YALI1_A19459g
YALI0A18612g;YALI1_A19483g
YALI0A18634g;YALI1_A19515g
YALI0A18656g;YALI1_A19526g
YALI0A18678g;YALI1_A19549g
YALI0A18700g;YALI1_A19563g
YALI0A18722g;YALI1_A19595g
YALI0A18744g;YALI1_A19650g
YALI0A18744g;YALI1_A19675g
YALI0A18766g;YALI1_A19725g
YALI0A18788g;YALI1_A19731g
YALI0A18810g;YALI1_A19759g
YALI0A18832g;YALI1_A19795g
;YALI1_A19798g
YALI0A18854r;YALI1_A19821r
YALI0A18898g;YALI1_A19829g
YALI0A18920g;YALI1_A19862g
YALI0A18942g;YALI1_A19885g
YALI0A18964g;YALI1_A19898g
YALI0A18986g;YALI1_A19924g
YALI0A19008g;YALI1_A19965g
YALI0A19030g;YALI1_A19974g
YALI0A19052g;YALI1_A19989g
YALI0A19074g;YALI1_A20063g
YALI0A19096g;YALI1_A20089g
YALI0A19118g;YALI1_A20113g
YALI0A19140g;YALI1_A20129g
YALI0A19162g;YALI1_A20131g
YALI0A19184g;YALI1_A20149g
YALI0A19206g;YALI1_A20176g
YALI0A19228g;YALI1_A20201g
YALI0A19250g;YALI1_A20221g
YALI0A19272g;YALI1_A20229g
;YALI1_A20242g
YALI0A19316g;YALI1_A20247g
YALI0A19338g;YALI1_A20258g
YALI0A19360g;YALI1_A20283g
YALI0A19404g;YALI1_A20320g
YALI0A19404g;YALI1_A20353g
YALI0A19426g;YALI1_A20370g
YALI0A19448g;YALI1_A20398g
YALI0A19470g;YALI1_A20408g
YALI0A19492g;YALI1_A20441g
YALI0A19514g;YALI1_A20453g
YALI0A19536g;YALI1_A20484g
YALI0A19558g;YALI1_A20528g
YALI0A19580g;YALI1_A20558g
YALI0A19602g;YALI1_A20602g
YALI0A19624g;YALI1_A20611g
YALI0A19646g;YALI1_A20631g
YALI0A19668g;YALI1_A20685g
YALI0A19690g;YALI1_A20739g
;YALI1_A20760g
YALI0A19712g;YALI1_A20793g
YALI0A19734g;YALI1_A20822g
;YALI1_A20839g
YALI0A19756g;YALI1_A20849g
YALI0A19778g;YALI1_A20855g
YALI0A19800g;YALI1_A20884g
YALI0A19822g;YALI1_A20902g
YALI0A19844g;YALI1_A20937g
YALI0A19866g;YALI1_A20965g
YALI0A19888g;YALI1_A20995g
YALI0A19910g;YALI1_A21000g
;YALI1_A21012g
YALI0A19932g;YALI1_A21021g
YALI0A19954g;YALI1_A21040g
YALI0A19976g;YALI1_A21043g
YALI0A19998g;YALI1_A21057g
YALI0A20020g;YALI1_A21089g
YALI0A20064g;YALI1_A21106g
YALI0A20086g;YALI1_A21120g
YALI0A20108g;YALI1_A21156g
YALI0A20130g;YALI1_A21175g
YALI0A20152g;YALI1_A21203g
YALI0A20174g;YALI1_A21236g
YALI0A20207g;YALI1_A21265g
YALI0A20229r;YALI1_A21277r
YALI0A20273g;YALI1_A21283g
YALI0A20295g;YALI1_A21311g
YALI0A20328g;YALI1_A21345g
YALI0A20350g;YALI1_A21372g
YALI0A20372g;YALI1_A21409g
YALI0A20394g;YALI1_A21420g
YALI0A20416g;YALI1_A21449g
YALI0A20438g;YALI1_A21477g
YALI0A20460g;YALI1_A21499g
YALI0A20482g;YALI1_A21509g
YALI0A20504g;YALI1_A21550g
YALI0A20518g;YALI1_A21554g
YALI0A20526g;YALI1_A21565g
YALI0A20548g;YALI1_A21594g
YALI0A20570g;YALI1_A21617g
YALI0A20592g;YALI1_A21620g
YALI0A20614g;YALI1_A21630g
YALI0A20636g;YALI1_A21654g
YALI0A20658g;YALI1_A21696g
YALI0A20680g;YALI1_A21711g
YALI0A20702g;YALI1_A21720g
;YALI1_A21740g
YALI0A20724g;YALI1_A21746g
YALI0A20746g;YALI1_A21775g
YALI0A20768g;YALI1_A21797g
YALI0A20790g;YALI1_A21835g
YALI0A20790g;YALI1_A21841g
;YALI1_A21852g
YALI0A20812g;YALI1_A21871g
YALI0A20834g;YALI1_A21913g
YALI0A20867g;YALI1_A21919g
YALI0A20900g;YALI1_A21945g
YALI0A20922g;YALI1_A21970g
YALI0A20944g;YALI1_A21993g
YALI0A20966g;YALI1_A22008g
YALI0A20988g;YALI1_A22023g
YALI0A21010g;YALI1_A22027g
YALI0A21032g;YALI1_A22043g
YALI0A21076g;YALI1_A22073g
YALI0A21098g;YALI1_A22093g
YALI0A21120g;YALI1_A22105g
YALI0A21131g;YALI1_A22111g
YALI0A21153g;YALI1_A22129g
YALI0A21175g;YALI1_A22137g
YALI0A21197g;YALI1_A22157g
YALI0A21241g;YALI1_A22192g
YALI0A21263g;YALI1_A22228g
YALI0A21285g;YALI1_A22236g
YALI0A21307g;YALI1_A22275g
YALI0A21330g;YALI1_A22330g
YALI0A21351g;YALI1_A22369g
YALI0A21373g;YALI1_A22393g
YALI0A21395g;YALI1_A22415g
YALI0A21417g;YALI1_A22440g
YALI0A21439g;YALI1_A22454g
YALI0A21461g;YALI1_A22496g
;YALI1_A22497g
;YALI1_A22539g
;YALI1_A22551g
;YALI1_B00037g
YALI0B00110g;YALI1_B00049g
YALI0B00132g;YALI1_B00082g
;YALI1_B00101g
;YALI1_B00121g
YALI0B00154g;YALI1_B00133g
YALI0B00176r;YALI1_B00165r
YALI0B00198g;YALI1_B00198g
YALI0B00220g;YALI1_B00214g
YALI0B00264g;YALI1_B00242g
YALI0B00286g;YALI1_B00273g
YALI0B00308g;YALI1_B00280g
YALI0B00330r;YALI1_B00297r
YALI0B00352r;YALI1_B00298r
YALI0B00374g;YALI1_B00329g
;YALI1_B00336g
YALI0B00396g;YALI1_B00357g
;YALI1_B00383g
YALI0B00418g;YALI1_B00419g
YALI0B00440g;YALI1_B00429g
YALI0B00462g;YALI1_B00448g
YALI0B00484r;YALI1_B00483r
YALI0B00528g;YALI1_B00525g
YALI0B00550g;YALI1_B00539g
YALI0B00572g;YALI1_B00578g
;YALI1_B00607g
YALI0B00594g;YALI1_B00611g
YALI0B00616g;YALI1_B00675g
;YALI1_B00704g
;YALI1_B00711g
;YALI1_B00719g
;YALI1_B00731g
;YALI1_B00798g
;YALI1_B00819g
YALI0B00814g;YALI1_B00829g
;YALI1_B00858g
YALI0B00792g;YALI1_B00908g
YALI0B00770g;YALI1_B00977g
;YALI1_B01011g
;YALI1_B01014g
YALI0B00748g;YALI1_B01030g
;YALI1_B01060g
;YALI1_B01065g
;YALI1_B01069g
YALI0B00726g;YALI1_B01084g
;YALI1_B01127g
YALI0B00704g;YALI1_B01136g
YALI0B00682g;YALI1_B01223g
;YALI1_B01268g
;YALI1_B01275g
;YALI1_B01281g
;YALI1_B01292g
YALI0B00660g;YALI1_B01317g
YALI0B00638g;YALI1_B01325g
;YALI1_B01334g
;YALI1_B01344g
;YALI1_B01352g
;YALI1_B01357g
YALI0B00836g;YALI1_B01428g
YALI0B00858g;YALI1_B01464g
;YALI1_B01485g
YALI0B00880g;YALI1_B01511g
;YALI1_B01550g
YALI0B00902g;YALI1_B01552g
;YALI1_B01568g
YALI0B00924g;YALI1_B01578g
YALI0B00946g;YALI1_B01628g
YALI0B00968g;YALI1_B01644g
YALI0B00990g;YALI1_B01698g
YALI0B01012g;YALI1_B01711g
;YALI1_B01719g
;YALI1_B01725g
YALI0B01034g;YALI1_B01752g
;YALI1_B01760g
;YALI1_B01771g
YALI0B01056g;YALI1_B01813g
;YALI1_B01822g
;YALI1_B01826g
YALI0B01078g;YALI1_B01839g
YALI0B01100g;YALI1_B01878g
;YALI1_B01889g
;YALI1_B01892g
YALI0B01144g;YALI1_B01903g
;YALI1_B01933g
YALI0B01166g;YALI1_B01962g
YALI0B01188g;YALI1_B02011g
;YALI1_B02021g
;YALI1_B02035g
YALI0B01210g;YALI1_B02047g
;YALI1_B02073g
;YALI1_B02082g
YALI0B01224g;YALI1_B02091g
YALI0B01254g;YALI1_B02149g
;YALI1_B02151g
;YALI1_B02162g
YALI0B01276g;YALI1_B02177g
YALI0B01298g;YALI1_B02194g
YALI0B01320g;YALI1_B02228g
YALI0B01342g;YALI1_B02283g
YALI0B01364g;YALI1_B02345g
YALI0B01386g;YALI1_B02375g
YALI0B01408g;YALI1_B02415g
YALI0B01430g;YALI1_B02430g
YALI0B01452g;YALI1_B02465g
YALI0B01474g;YALI1_B02472g
YALI0B01496r;YALI1_B02482r
YALI0B01540g;YALI1_B02487g
YALI0B01562g;YALI1_B02496g
YALI0B01584g;YALI1_B02506g
YALI0B01606g;YALI1_B02533g
YALI0B01628g;YALI1_B02550g
YALI0B01650g;YALI1_B02604g
YALI0B01672g;YALI1_B02637g
YALI0B01694g;YALI1_B02642g
YALI0B01716g;YALI1_B02672g
YALI0B01738g;YALI1_B02696g
YALI0B01760g;YALI1_B02717g
YALI0B01771g;YALI1_B02733g
YALI0B01782g;YALI1_B02767g
YALI0B01804g;YALI1_B02781g
YALI0B01826g;YALI1_B02806g
YALI0B01848g;YALI1_B02833g
;YALI1_B02850g
YALI0B01870g;YALI1_B02874g
YALI0B01892g;YALI1_B02881g
YALI0B01914g;YALI1_B02910g
YALI0B01936r;YALI1_B02923r
YALI0B01980g;YALI1_B02931g
YALI0B02002g;YALI1_B02991g
YALI0B02024g;YALI1_B03021g
YALI0B02046g;YALI1_B03041g
YALI0B02068g;YALI1_B03043g
YALI0B02090g;YALI1_B03085g
YALI0B02112g;YALI1_B03120g
;YALI1_B03160t
YALI0B02156g;YALI1_B03168g
YALI0B02178g;YALI1_B03198g
YALI0B02200g;YALI1_B03225g
;YALI1_B03244r
;YALI1_B03288g
;YALI1_B03290g
;YALI1_B03299g
YALI0B02222g;YALI1_B03314g
;YALI1_B03324g
YALI0B02244g;YALI1_B03335g
YALI0B02266g;YALI1_B03404g
;YALI1_B03429g
;YALI1_B03516g
;YALI1_B03556g
YALI0B02310g;YALI1_B03610g
YALI0B02332g;YALI1_B03644g
;YALI1_B03673g
YALI0B02354r;YALI1_B03685r
YALI0B02376g;YALI1_B03719g
YALI0B02398g;YALI1_B03761g
YALI0B02409g;YALI1_B03797g
YALI0B02420g;YALI1_B03807g
YALI0B02442g;YALI1_B03832g
YALI0B02464g;YALI1_B03853g
YALI0B02486r;YALI1_B03867r
YALI0B02544g;YALI1_B03910g
YALI0B02552g;YALI1_B03963g
YALI0B02574g;YALI1_B03979g
YALI0B02596g;YALI1_B04007g
YALI0B02618r;YALI1_B04023r
YALI0B02662g;YALI1_B04032g
YALI0B02684g;YALI1_B04068g
YALI0B02706g;YALI1_B04123g
YALI0B02728g;YALI1_B04138g
YALI0B02750g;YALI1_B04200g
YALI0B02772g;YALI1_B04212g
YALI0B02794g;YALI1_B04228g
YALI0B02816g;YALI1_B04248g
YALI0B02838g;YALI1_B04274g
YALI0B02852g;YALI1_B04309g
YALI0B02860g;YALI1_B04321g
YALI0B02882g;YALI1_B04370g
YALI0B02904g;YALI1_B04391g
YALI0B02948g;YALI1_B04433g
YALI0B02970g;YALI1_B04466g
YALI0B02992g;YALI1_B04470g
YALI0B03014g;YALI1_B04497g
YALI0B03036g;YALI1_B04502g
YALI0B03058g;YALI1_B04523g
YALI0B03080g;YALI1_B04540g
YALI0B03102g;YALI1_B04559g
;YALI1_B04577g
;YALI1_B04579g
YALI0B03124g;YALI1_B04589g
YALI0B03146g;YALI1_B04637g
;YALI1_B04663g
;YALI1_B04690g
;YALI1_B04703g
YALI0B03190g;YALI1_B04747g
YALI0B03212g;YALI1_B04753g
YALI0B03234g;YALI1_B04759g
YALI0B03278g;YALI1_B04779g
YALI0B03300g;YALI1_B04781g
YALI0B03322g;YALI1_B04803g
YALI0B03344g;YALI1_B04831g
YALI0B03366g;YALI1_B04853g
YALI0B03388g;YALI1_B04873g
YALI0B03410g;YALI1_B04901g
YALI0B03432r;YALI1_B04910r
YALI0B03476g;YALI1_B04937g
;YALI1_B04947g
YALI0B03498g;YALI1_B04950g
YALI0B03520g;YALI1_B04974g
YALI0B03542g;YALI1_B05005g
YALI0B03564g;YALI1_B05024g
YALI0B03575g;YALI1_B05043g
YALI0B03586r;YALI1_B05053r
YALI0B03630g;YALI1_B05072g
YALI0B03652g;YALI1_B05106g
YALI0B03674r;YALI1_B05123r
YALI0B03718g;YALI1_B05185g
YALI0B03740r;YALI1_B05201r
YALI0B03762g;YALI1_B05226g
YALI0B03784g;YALI1_B05242g
YALI0B03806r;YALI1_B05265r
YALI0B03850g;YALI1_B05282g
YALI0B03872r;YALI1_B05288r
YALI0B03916g;YALI1_B05295g
YALI0B03938g;YALI1_B05313g
YALI0B03960g;YALI1_B05350g
YALI0B03982g;YALI1_B05364g
YALI0B04004g;YALI1_B05404g
YALI0B04026g;YALI1_B05420g
YALI0B04048g;YALI1_B05438g
YALI0B04070g;YALI1_B05454g
YALI0B04092g;YALI1_B05483g
YALI0B04114g;YALI1_B05497g
YALI0B04136g;YALI1_B05520g
YALI0B04158g;YALI1_B05522g
YALI0B04180g;YALI1_B05571g
YALI0B04202g;YALI1_B05609g
;YALI1_B05639g
YALI0B04224g;YALI1_B05646g
YALI0B04246g;YALI1_B05690g
;YALI1_B05698g
YALI0B04268g;YALI1_B05711g
;YALI1_B05730g
YALI0B04290g;YALI1_B05762g
;YALI1_B05782g
YALI0B04312g;YALI1_B05798g
;YALI1_B05830g
YALI0B04334g;YALI1_B05832g
YALI0B04356g;YALI1_B05891g
YALI0B04378g;YALI1_B05947g
;YALI1_B05954g
YALI0B04400g;YALI1_B05964g
YALI0B04422g;YALI1_B05971g
;YALI1_B05984g
YALI0B04444g;YALI1_B05995g
YALI0B04466g;YALI1_B06015g
YALI0B04488g;YALI1_B06028g
;YALI1_B06089g
YALI0B04510g;YALI1_B06110g
;YALI1_B06134g
;YALI1_B06141g
;YALI1_B06146g
;YALI1_B06207g
YALI0B04532g;YALI1_B06245g
YALI0B04554g;YALI1_B06264g
;YALI1_B06270g
YALI0B04598g;YALI1_B06315g
YALI0B04620g;YALI1_B06324g
;YALI1_B06328g
YALI0B04642g;YALI1_B06340g
YALI0B04664r;YALI1_B06398r
YALI0B04686r;YALI1_B06399r
YALI0B04708g;YALI1_B06447g
YALI0B04730r;YALI1_B06469r
YALI0B04752g;YALI1_B06487g
YALI0B04774g;YALI1_B06489g
;YALI1_B06508g
;YALI1_B06514g
;YALI1_B06537g
;YALI1_B06546g
YALI0B04796g;YALI1_B06607g
;YALI1_B06613g
;YALI1_B06620g
;YALI1_B06628g
;YALI1_B06635g
;YALI1_B06640g
;YALI1_B06644g
YALI0B04818r;YALI1_B06692r
YALI0B04840g;YALI1_B06704g
;YALI1_B06726g
YALI0B04851g;YALI1_B06735g
YALI0B04862g;YALI1_B06745g
YALI0B04884g;YALI1_B06776g
YALI0B04906g;YALI1_B06809g
YALI0B04928g;YALI1_B06839g
YALI0B04950g;YALI1_B06847g
YALI0B04972g;YALI1_B06866g
;YALI1_B06885g
YALI0B05016r;YALI1_B06892r
YALI0B05038g;YALI1_B06928g
;YALI1_B06969g
YALI0B05060g;YALI1_B07043g
YALI0B05104g;YALI1_B07076g
YALI0B05126g;YALI1_B07094g
YALI0B05148g;YALI1_B07134g
YALI0B05170g;YALI1_B07162g
YALI0B05192s;YALI1_B07188g
;YALI1_B07203g
YALI0B05214g;YALI1_B07210g
YALI0B05236g;YALI1_B07220g
YALI0B05258g;YALI1_B07271g
YALI0B05280g;YALI1_B07284g
YALI0B05302g;YALI1_B07295g
YALI0B05324t;YALI1_B07318t
YALI0B05346g;YALI1_B07331g
YALI0B05368g;YALI1_B07366g
YALI0B05390g;YALI1_B07374g
YALI0B05412g;YALI1_B07399g
YALI0B05434g;YALI1_B07413g
YALI0B05456g;YALI1_B07444g
YALI0B05478g;YALI1_B07500g
YALI0B05500g;YALI1_B07538g
YALI0B05522g;YALI1_B07549g
YALI0B05544g;YALI1_B07578g
YALI0B05566g;YALI1_B07598g
YALI0B05610g;YALI1_B07652g
YALI0B05632g;YALI1_B07675g
YALI0B05654g;YALI1_B07696g
YALI0B05676g;YALI1_B07735g
YALI0B05698g;YALI1_B07762g
YALI0B05720g;YALI1_B07769g
YALI0B05742g;YALI1_B07786g
YALI0B05764g;YALI1_B07809g
YALI0B05786g;YALI1_B07843g
YALI0B05808g;YALI1_B07852g
YALI0B05830g;YALI1_B07853g
YALI0B05852g;YALI1_B07864g
YALI0B05874g;YALI1_B07915g
YALI0B05896g;YALI1_B07937g
YALI0B05918g;YALI1_B07957g
YALI0B05940g;YALI1_B07983g
YALI0B05962g;YALI1_B08094g
;YALI1_B08102g
YALI0B05984r;YALI1_B08110r
YALI0B06006g;YALI1_B08123g
YALI0B06028g;YALI1_B08134g
YALI0B06050r;YALI1_B08143r
YALI0B06094g;YALI1_B08156g
YALI0B06105g;YALI1_B08186g
YALI0B06116g;YALI1_B08193g
;YALI1_B08207g
;YALI1_B08214g
YALI0B06138g;YALI1_B08247g
YALI0B06160g;YALI1_B08263g
YALI0B06182r;YALI1_B08296r
YALI0B06248g;YALI1_B08321g
;YALI1_B08374g
YALI0B06347g;YALI1_B08401g
YALI0B06369g;YALI1_B08438g
YALI0B06391g;YALI1_B08461g
YALI0B06413g;YALI1_B08493g
YALI0B06490g;YALI1_B08531g
YALI0B06512g;YALI1_B08540g
;YALI1_B08575g
YALI0B06534g;YALI1_B08580g
;YALI1_B08588g
YALI0B06556g;YALI1_B08616g
YALI0B06578g;YALI1_B08627g
YALI0B06600g;YALI1_B08650g
YALI0B06622r;YALI1_B08680r
YALI0B06666g;YALI1_B08699g
YALI0B06688g;YALI1_B08721g
YALI0B06710g;YALI1_B08758g
YALI0B06732g;YALI1_B08783g
YALI0B06754g;YALI1_B08801g
YALI0B06776g;YALI1_B08817g
YALI0B06787g;YALI1_B08831g
YALI0B06809g;YALI1_B08851g
;YALI1_B08868g
YALI0B06831g;YALI1_B08885g
YALI0B06853g;YALI1_B08898g
YALI0B06875g;YALI1_B08975g
YALI0B06897g;YALI1_B08978g
YALI0B06919g;YALI1_B09002g
YALI0B06941g;YALI1_B09025g
YALI0B06963g;YALI1_B09044g
YALI0B06985g;YALI1_B09072g
YALI0B07007g;YALI1_B09090g
YALI0B07029g;YALI1_B09117g
YALI0B07051g;YALI1_B09132g
YALI0B07073g;YALI1_B09144g
YALI0B07095g;YALI1_B09161g
;YALI1_B09181g
YALI0B07117g;YALI1_B09211g
YALI0B07128r;YALI1_B09238r
YALI0B07139r;YALI1_B09239r
YALI0B07161g;YALI1_B09258g
YALI0B07183g;YALI1_B09266g
YALI0B07205g;YALI1_B09279g
YALI0B07227g;YALI1_B09299g
YALI0B07249g;YALI1_B09310g
;YALI1_B09316g
YALI0B07271g;YALI1_B09320g
YALI0B07293g;YALI1_B09333g
YALI0B07315r;YALI1_B09340r
YALI0B07359g;YALI1_B09367g
;YALI1_B09426g
YALI0B07381g;YALI1_B09448g
;YALI1_B09476g
YALI0B07403g;YALI1_B09497g
;YALI1_B09518g
YALI0B07425g;YALI1_B09568g
;YALI1_B09580g
;YALI1_B09591g
YALI0B07447g;YALI1_B09592g
YALI0B07469r;YALI1_B09672r
YALI0B07513g;YALI1_B09708g
YALI0B07535g;YALI1_B09807g
YALI0B07557g;YALI1_B09837g
;YALI1_B09871g
YALI0B07579g;YALI1_B09894g
;YALI1_B09929g
;YALI1_B09931g
;YALI1_B09957g
YALI0B07601g;YALI1_B09993g
;YALI1_B09994g
YALI0B07623g;YALI1_B10032g
YALI0B07645g;YALI1_B10094g
;YALI1_B10119g
YALI0B07667g;YALI1_B10130g
YALI0B07689g;YALI1_B10145g
;YALI1_B10170g
YALI0B07711g;YALI1_B10182g
;YALI1_B10185g
YALI0B07733g;YALI1_B10208g
YALI0B07755g;YALI1_B10231g
YALI0B07777g;YALI1_B10263g
YALI0B07876g;YALI1_B10288g
YALI0B07898g;YALI1_B10359g
YALI0B07920g;YALI1_B10411g
YALI0B07942g;YALI1_B10424g
YALI0B07942g;YALI1_B10437g
YALI0B08008g;YALI1_B10449g
YALI0B08030g;YALI1_B10463g
YALI0B08052g;YALI1_B10525g
YALI0B08074g;YALI1_B10552g
YALI0B08096g;YALI1_B10582g
YALI0B08118g;YALI1_B10607g
YALI0B08140g;YALI1_B10635g
YALI0B08162g;YALI1_B10751g
;YALI1_B10757g
;YALI1_B10762g
;YALI1_B10773g
;YALI1_B10780g
;YALI1_B10782g
YALI0B08184g;YALI1_B10813g
YALI0B08206g;YALI1_B10891g
;YALI1_B10933g
;YALI1_B10943g
YALI0B08228g;YALI1_B10990g
;YALI1_B11034g
YALI0B08250g;YALI1_B11083g
;YALI1_B11111g
;YALI1_B11120g
YALI0B08272g;YALI1_B11131g
YALI0B08294g;YALI1_B11167g
YALI0B08316g;YALI1_B11183g
YALI0B08338g;YALI1_B11200g
YALI0B08349r;YALI1_B11359r
YALI0B08360g;YALI1_B11388g
YALI0B08382g;YALI1_B11398g
YALI0B08404g;YALI1_B11402g
YALI0B08426g;YALI1_B11415g
YALI0B08448g;YALI1_B11448g
YALI0B08470g;YALI1_B11484g
YALI0B08492g;YALI1_B11495g
YALI0B08514g;YALI1_B11519g
YALI0B08536g;YALI1_B11532g
;YALI1_B11577g
;YALI1_B11588g
;YALI1_B11593g
YALI0B08558g;YALI1_B11607g
;YALI1_B11625g
YALI0B08580r;YALI1_B11639r
YALI0B08624g;YALI1_B11648g
YALI0B08646r;YALI1_B11666r
YALI0B08690g;YALI1_B11681g
YALI0B08712g;YALI1_B11715g
;YALI1_B11719g
;YALI1_B11729g
YALI0B08734g;YALI1_B11759g
;YALI1_B11781g
YALI0B08748g;YALI1_B11788g
YALI0B08756g;YALI1_B11794g
YALI0B08778g;YALI1_B11853g
YALI0B08800g;YALI1_B11878g
YALI0B08844g;YALI1_B11916g
YALI0B08866g;YALI1_B11934g
YALI0B08899g;YALI1_B11960g
;YALI1_B11978g
YALI0B08921g;YALI1_B11983g
YALI0B08943g;YALI1_B12010g
YALI0B08965g;YALI1_B12042g
YALI0B08987g;YALI1_B12057g
YALI0B09009g;YALI1_B12101g
;YALI1_B12150g
YALI0B09031g;YALI1_B12154g
YALI0B09053g;YALI1_B12195g
YALI0B09075g;YALI1_B12204g
YALI0B09097r;YALI1_B12221r
YALI0B09108r;YALI1_B12227r
YALI0B09119g;YALI1_B12243g
YALI0B09141g;YALI1_B12267g
YALI0B09163g;YALI1_B12295g
YALI0B09185r;YALI1_B12320r
;YALI1_B12313g
YALI0B09229g;YALI1_B12337g
YALI0B09251g;YALI1_B12375g
;YALI1_B12384g
YALI0B09273g;YALI1_B12409g
YALI0B09295g;YALI1_B12427g
YALI0B09317g;YALI1_B12443g
YALI0B09339g;YALI1_B12451g
YALI0B09361g;YALI1_B12489g
YALI0B09383g;YALI1_B12529g
YALI0B09405r;YALI1_B12630r
YALI0B09427g;YALI1_B12633g
YALI0B09449g;YALI1_B12677g
YALI0B09471g;YALI1_B12691g
